customer_id,date,minutes_watched,pages_viewed,activity_score
C101033,2025-08-31,161,104,92.7
C101033,2025-09-30,83,85,67.9
C101033,2025-10-31,141,83,100.0
C101034,2025-08-31,26,5,35.8
C101034,2025-09-30,33,0,51.9
C101034,2025-10-31,25,19,54.5
C101035,2025-07-31,60,14,72.5
C101035,2025-08-31,32,16,75.9
C101035,2025-09-30,49,46,63.3
C101035,2025-10-31,27,51,32.7
C101036,2025-05-31,45,26,85.1
C101036,2025-06-30,47,13,68.9
C101036,2025-07-31,54,21,72.3
C101036,2025-08-31,31,0,100.0
C101036,2025-09-30,62,33,55.0
C101036,2025-10-31,81,20,21.3
C101037,2024-11-30,108,58,82.6
C101037,2024-12-31,128,42,77.8
C101037,2025-01-31,123,0,51.8
C101037,2025-02-28,145,74,100.0
C101037,2025-03-31,125,19,52.9
C101037,2025-04-30,90,87,100.0
C101037,2025-05-31,143,19,80.1
C101037,2025-06-30,92,52,100.0
C101037,2025-07-31,207,62,100.0
C101037,2025-08-31,95,0,100.0
C101037,2025-09-30,9,0,88.9
C101037,2025-10-31,140,22,100.0
C101038,2024-11-30,183,14,100.0
C101038,2024-12-31,189,35,100.0
C101038,2025-01-31,219,0,100.0
C101038,2025-02-28,154,0,90.7
C101038,2025-03-31,198,40,86.3
C101038,2025-04-30,203,88,100.0
C101038,2025-05-31,134,113,100.0
C101038,2025-06-30,176,40,70.3
C101038,2025-07-31,174,116,100.0
C101038,2025-08-31,189,55,100.0
C101038,2025-09-30,238,57,100.0
C101038,2025-10-31,35,98,47.5
C101039,2024-11-30,21,8,48.1
C101039,2024-12-31,19,9,79.9
C101039,2025-01-31,32,13,86.1
C101039,2025-02-28,26,12,87.8
C101039,2025-03-31,9,5,36.6
C101039,2025-04-30,17,14,33.4
C101039,2025-05-31,24,6,51.1
C101039,2025-06-30,21,20,42.8
C101039,2025-07-31,19,3,41.9
C101039,2025-08-31,11,11,62.2
C101039,2025-09-30,25,5,68.5
C101039,2025-10-31,20,9,31.8
C101040,2025-10-31,148,77,100.0
C101041,2024-11-30,69,42,51.0
C101041,2024-12-31,54,39,62.6
C101041,2025-01-31,83,31,38.6
C101041,2025-02-28,80,27,41.3
C101041,2025-03-31,53,7,82.7
C101041,2025-04-30,59,13,85.9
C101041,2025-05-31,71,25,48.8
C101041,2025-06-30,39,14,77.9
C101041,2025-07-31,19,29,51.3
C101041,2025-08-31,84,34,88.7
C101041,2025-09-30,47,7,59.2
C101041,2025-10-31,78,43,67.4
C101042,2024-12-31,39,10,60.3
C101042,2025-01-31,63,56,73.5
C101042,2025-02-28,74,15,75.5
C101042,2025-03-31,63,27,70.6
C101042,2025-04-30,63,38,94.4
C101042,2025-05-31,5,50,17.5
C101042,2025-06-30,67,72,71.5
C101042,2025-07-31,64,24,84.7
C101042,2025-08-31,68,17,70.4
C101042,2025-09-30,33,27,52.6
C101042,2025-10-31,63,17,66.7
C101043,2024-11-30,20,10,62.2
C101043,2024-12-31,18,5,57.6
C101043,2025-01-31,18,16,79.0
C101043,2025-02-28,9,13,69.4
C101043,2025-03-31,9,13,70.9
C101043,2025-04-30,12,8,57.7
C101043,2025-05-31,24,4,81.1
C101043,2025-06-30,3,17,62.0
C101043,2025-07-31,15,15,34.0
C101043,2025-08-31,20,11,61.4
C101043,2025-09-30,13,7,56.9
C101043,2025-10-31,14,11,42.4
C101044,2025-10-31,84,58,72.1
C101045,2024-11-30,191,61,94.9
C101045,2024-12-31,116,73,52.9
C101045,2025-01-31,175,73,100.0
C101045,2025-02-28,174,75,100.0
C101045,2025-03-31,225,161,100.0
C101045,2025-04-30,198,40,100.0
C101045,2025-05-31,118,98,67.8
C101045,2025-06-30,226,109,100.0
C101045,2025-07-31,123,104,32.7
C101045,2025-08-31,164,76,66.9
C101045,2025-09-30,162,94,66.9
C101045,2025-10-31,73,156,70.6
C101046,2025-08-31,27,16,66.9
C101046,2025-09-30,28,0,54.7
C101046,2025-10-31,0,0,39.1
C101047,2025-09-30,102,71,83.6
C101047,2025-10-31,147,77,100.0
C101048,2024-12-31,12,5,53.3
C101048,2025-01-31,19,3,78.0
C101048,2025-02-28,25,4,54.2
C101048,2025-03-31,36,10,69.9
C101048,2025-04-30,15,8,85.2
C101048,2025-05-31,20,9,56.8
C101048,2025-06-30,40,10,46.7
C101048,2025-07-31,14,14,26.1
C101048,2025-08-31,23,5,20.5
C101048,2025-09-30,12,10,81.9
C101048,2025-10-31,27,8,78.4
C101049,2025-07-31,17,1,56.1
C101049,2025-08-31,7,14,68.5
C101049,2025-09-30,12,10,56.7
C101049,2025-10-31,26,2,70.7
C101050,2024-11-30,28,43,80.6
C101050,2024-12-31,43,51,32.9
C101050,2025-01-31,86,55,85.6
C101050,2025-02-28,55,35,56.3
C101050,2025-03-31,122,19,100.0
C101050,2025-04-30,42,58,100.0
C101050,2025-05-31,69,35,53.9
C101050,2025-06-30,34,35,90.5
C101050,2025-07-31,46,69,53.1
C101050,2025-08-31,65,34,69.6
C101050,2025-09-30,10,18,57.3
C101050,2025-10-31,57,41,84.1
C101051,2024-11-30,54,12,99.0
C101051,2024-12-31,27,19,42.0
C101051,2025-01-31,77,53,72.2
C101051,2025-02-28,65,37,100.0
C101051,2025-03-31,17,43,63.2
C101051,2025-04-30,51,35,81.8
C101051,2025-05-31,73,68,76.9
C101051,2025-06-30,60,26,81.1
C101051,2025-07-31,59,30,70.0
C101051,2025-08-31,56,19,77.0
C101051,2025-09-30,53,41,69.9
C101051,2025-10-31,50,58,64.6
C101052,2025-08-31,74,17,34.2
C101052,2025-09-30,46,0,60.6
C101052,2025-10-31,95,13,39.5
C101053,2024-11-30,32,7,60.4
C101053,2024-12-31,26,13,73.7
C101053,2025-01-31,27,0,30.7
C101053,2025-02-28,29,5,46.2
C101053,2025-03-31,9,7,46.0
C101053,2025-04-30,12,3,60.4
C101053,2025-05-31,13,6,10.6
C101053,2025-06-30,35,15,51.8
C101053,2025-07-31,12,10,53.7
C101053,2025-08-31,9,0,42.5
C101053,2025-09-30,7,11,55.9
C101053,2025-10-31,12,6,89.3
C101054,2025-08-31,183,51,100.0
C101054,2025-09-30,72,35,71.8
C101054,2025-10-31,54,145,71.7
C101055,2024-11-30,13,12,57.3
C101055,2024-12-31,17,2,26.9
C101055,2025-01-31,37,1,96.3
C101055,2025-02-28,13,14,63.6
C101055,2025-03-31,25,14,26.1
C101055,2025-04-30,14,1,58.5
C101055,2025-05-31,9,0,48.3
C101055,2025-06-30,2,11,25.5
C101055,2025-07-31,13,0,87.3
C101055,2025-08-31,8,7,16.8
C101055,2025-09-30,13,20,60.3
C101055,2025-10-31,14,9,43.5
C101056,2024-12-31,19,14,49.7
C101056,2025-01-31,21,11,50.5
C101056,2025-02-28,14,6,68.7
C101056,2025-03-31,26,3,53.4
C101056,2025-04-30,13,14,44.9
C101056,2025-05-31,37,11,86.0
C101056,2025-06-30,11,10,66.0
C101056,2025-07-31,11,10,74.7
C101056,2025-08-31,17,4,91.7
C101056,2025-09-30,10,10,39.2
C101056,2025-10-31,12,14,49.9
C101057,2024-11-30,23,0,67.7
C101057,2024-12-31,14,0,92.4
C101057,2025-01-31,24,11,83.0
C101057,2025-02-28,21,5,53.5
C101057,2025-03-31,14,6,29.5
C101057,2025-04-30,12,15,60.6
C101057,2025-05-31,15,3,46.9
C101057,2025-06-30,6,10,70.9
C101057,2025-07-31,38,3,80.7
C101057,2025-08-31,14,3,32.1
C101057,2025-09-30,21,4,44.9
C101057,2025-10-31,16,5,39.1
C101058,2025-10-31,1,31,51.7
C101059,2025-05-31,95,85,100.0
C101059,2025-06-30,141,125,100.0
C101059,2025-07-31,281,20,100.0
C101059,2025-08-31,115,75,100.0
C101059,2025-09-30,175,19,96.1
C101059,2025-10-31,137,7,95.9
C101060,2025-09-30,31,0,41.4
C101060,2025-10-31,69,37,74.9
C101061,2024-11-30,83,45,81.8
C101061,2024-12-31,61,32,67.4
C101061,2025-01-31,7,50,60.3
C101061,2025-02-28,30,55,48.2
C101061,2025-03-31,57,48,73.4
C101061,2025-04-30,92,23,100.0
C101061,2025-05-31,41,53,18.4
C101061,2025-06-30,33,35,53.0
C101061,2025-07-31,58,30,45.5
C101061,2025-08-31,33,34,47.7
C101061,2025-09-30,92,26,95.0
C101061,2025-10-31,70,19,33.7
C101062,2025-01-31,29,4,51.6
C101062,2025-02-28,18,9,75.2
C101062,2025-03-31,20,9,77.0
C101062,2025-04-30,24,5,35.1
C101062,2025-05-31,13,9,29.4
C101062,2025-06-30,20,9,5.8
C101062,2025-07-31,8,0,45.8
C101062,2025-08-31,28,0,32.9
C101062,2025-09-30,18,3,34.6
C101062,2025-10-31,24,7,28.3
C101063,2024-11-30,9,69,75.6
C101063,2024-12-31,49,31,56.6
C101063,2025-01-31,72,14,63.1
C101063,2025-02-28,70,56,88.2
C101063,2025-03-31,89,24,67.2
C101063,2025-04-30,13,31,61.9
C101063,2025-05-31,52,16,92.2
C101063,2025-06-30,75,53,55.9
C101063,2025-07-31,43,51,63.4
C101063,2025-08-31,46,21,65.1
C101063,2025-09-30,84,27,93.8
C101063,2025-10-31,71,14,56.1
C101064,2025-04-30,49,5,56.1
C101064,2025-05-31,96,29,66.7
C101064,2025-06-30,105,13,65.8
C101064,2025-07-31,89,41,77.1
C101064,2025-08-31,79,35,52.6
C101064,2025-09-30,2,19,72.4
C101064,2025-10-31,49,38,70.0
C101065,2025-03-31,19,22,63.5
C101065,2025-04-30,41,23,71.5
C101065,2025-05-31,61,48,78.0
C101065,2025-06-30,37,21,62.7
C101065,2025-07-31,92,21,46.0
C101065,2025-08-31,70,16,47.6
C101065,2025-09-30,60,47,58.5
C101065,2025-10-31,71,42,89.5
C101066,2025-10-31,14,3,35.0
C101067,2024-11-30,78,42,56.9
C101067,2024-12-31,111,10,100.0
C101067,2025-01-31,96,31,66.6
C101067,2025-02-28,42,25,85.6
C101067,2025-03-31,31,0,67.6
C101067,2025-04-30,73,65,46.7
C101067,2025-05-31,56,50,71.1
C101067,2025-06-30,55,44,56.3
C101067,2025-07-31,80,7,46.3
C101067,2025-08-31,53,0,69.4
C101067,2025-09-30,18,35,59.7
C101067,2025-10-31,58,37,73.4
C101069,2024-11-30,52,62,75.2
C101069,2024-12-31,78,49,89.4
C101069,2025-01-31,109,32,86.2
C101069,2025-02-28,44,25,50.0
C101069,2025-03-31,76,13,76.8
C101069,2025-04-30,73,32,56.4
C101069,2025-05-31,76,28,17.9
C101069,2025-06-30,36,55,91.7
C101069,2025-07-31,72,44,58.4
C101069,2025-08-31,53,52,76.2
C101069,2025-09-30,61,26,93.8
C101069,2025-10-31,86,41,80.0
C101070,2025-05-31,51,42,45.0
C101070,2025-06-30,38,3,87.4
C101070,2025-07-31,42,37,61.5
C101070,2025-08-31,129,37,55.8
C101070,2025-09-30,88,23,75.3
C101070,2025-10-31,43,33,68.0
C101071,2024-11-30,14,6,56.7
C101071,2024-12-31,1,1,83.7
C101071,2025-01-31,22,6,23.4
C101071,2025-02-28,19,15,100.0
C101071,2025-03-31,35,4,51.8
C101071,2025-04-30,8,4,48.4
C101071,2025-05-31,17,22,29.4
C101071,2025-06-30,19,0,63.0
C101071,2025-07-31,9,16,47.2
C101071,2025-08-31,8,0,33.1
C101071,2025-09-30,21,12,47.0
C101071,2025-10-31,27,3,0.5
C101072,2025-10-31,66,53,98.0
C101073,2025-05-31,9,6,67.5
C101073,2025-06-30,14,10,40.3
C101073,2025-07-31,11,4,72.8
C101073,2025-08-31,20,17,67.1
C101073,2025-09-30,32,14,75.9
C101073,2025-10-31,19,28,58.6
C101074,2024-11-30,29,81,40.0
C101074,2024-12-31,196,100,100.0
C101074,2025-01-31,90,76,67.2
C101074,2025-02-28,184,93,100.0
C101074,2025-03-31,115,57,85.2
C101074,2025-04-30,133,113,88.8
C101074,2025-05-31,250,94,100.0
C101074,2025-06-30,98,113,83.2
C101074,2025-07-31,140,44,95.4
C101074,2025-08-31,104,127,99.0
C101074,2025-09-30,130,62,95.2
C101074,2025-10-31,139,29,58.3
C101075,2024-11-30,40,27,48.6
C101075,2024-12-31,79,25,100.0
C101075,2025-01-31,46,32,59.6
C101075,2025-02-28,70,49,85.5
C101075,2025-03-31,11,38,33.4
C101075,2025-04-30,52,42,44.9
C101075,2025-05-31,87,23,100.0
C101075,2025-06-30,61,60,94.3
C101075,2025-07-31,45,6,67.3
C101075,2025-08-31,46,58,60.4
C101075,2025-09-30,52,4,75.7
C101075,2025-10-31,31,37,71.9
C101076,2025-09-30,14,15,49.2
C101076,2025-10-31,8,19,34.2
C101077,2024-11-30,168,87,100.0
C101077,2024-12-31,160,29,100.0
C101077,2025-01-31,193,89,87.7
C101077,2025-02-28,85,97,38.3
C101077,2025-03-31,158,14,85.3
C101077,2025-04-30,60,80,92.3
C101077,2025-05-31,159,89,100.0
C101077,2025-06-30,178,89,55.0
C101077,2025-07-31,190,103,100.0
C101077,2025-08-31,29,80,66.2
C101077,2025-09-30,115,77,100.0
C101077,2025-10-31,274,76,100.0
C101078,2024-11-30,40,20,60.6
C101078,2024-12-31,88,44,100.0
C101078,2025-01-31,24,6,80.0
C101078,2025-02-28,94,30,0.0
C101078,2025-03-31,42,36,46.0
C101078,2025-04-30,64,64,99.9
C101078,2025-05-31,79,28,66.4
C101078,2025-06-30,78,30,77.2
C101078,2025-07-31,22,17,72.4
C101078,2025-08-31,33,34,69.3
C101078,2025-09-30,71,40,86.2
C101078,2025-10-31,45,3,47.5
C101079,2024-11-30,25,2,37.5
C101079,2024-12-31,11,0,30.7
C101079,2025-01-31,28,5,24.4
C101079,2025-02-28,15,13,18.4
C101079,2025-03-31,27,1,51.1
C101079,2025-04-30,16,6,54.0
C101079,2025-05-31,26,9,46.6
C101079,2025-06-30,23,11,44.3
C101079,2025-07-31,20,5,39.4
C101079,2025-08-31,26,12,74.1
C101079,2025-09-30,25,4,78.4
C101079,2025-10-31,17,15,53.2
C101080,2025-05-31,67,36,88.6
C101080,2025-06-30,20,1,70.1
C101080,2025-07-31,68,16,80.0
C101080,2025-08-31,26,88,84.9
C101080,2025-09-30,74,31,62.3
C101080,2025-10-31,28,27,42.1
C101082,2025-09-30,40,4,68.3
C101082,2025-10-31,50,39,75.8
C101083,2024-11-30,65,77,88.1
C101083,2024-12-31,29,38,58.6
C101083,2025-01-31,27,4,68.1
C101083,2025-02-28,76,11,94.7
C101083,2025-03-31,66,51,93.8
C101083,2025-04-30,56,59,46.2
C101083,2025-05-31,117,14,88.0
C101083,2025-06-30,46,23,100.0
C101083,2025-07-31,48,45,61.3
C101083,2025-08-31,82,20,82.5
C101083,2025-09-30,75,17,100.0
C101083,2025-10-31,76,25,61.4
C101084,2025-01-31,145,18,100.0
C101084,2025-02-28,164,66,100.0
C101084,2025-03-31,99,21,80.4
C101084,2025-04-30,147,92,69.5
C101084,2025-05-31,114,0,64.4
C101084,2025-06-30,180,110,87.2
C101084,2025-07-31,121,71,100.0
C101084,2025-08-31,225,76,100.0
C101084,2025-09-30,59,74,100.0
C101084,2025-10-31,212,77,100.0
C101085,2025-08-31,43,23,67.3
C101085,2025-09-30,63,48,90.2
C101085,2025-10-31,72,12,54.8
C101086,2025-07-31,38,34,22.1
C101086,2025-08-31,59,55,83.0
C101086,2025-09-30,51,17,83.1
C101086,2025-10-31,67,25,60.6
C101087,2025-02-28,61,24,86.0
C101087,2025-03-31,89,5,55.2
C101087,2025-04-30,92,32,58.0
C101087,2025-05-31,83,36,100.0
C101087,2025-06-30,54,49,39.0
C101087,2025-07-31,93,46,100.0
C101087,2025-08-31,86,28,55.2
C101087,2025-09-30,45,0,46.6
C101087,2025-10-31,70,29,68.9
C101088,2024-11-30,13,0,58.0
C101088,2024-12-31,23,4,47.0
C101088,2025-01-31,32,16,31.0
C101088,2025-02-28,19,18,52.0
C101088,2025-03-31,17,16,75.4
C101088,2025-04-30,27,8,72.3
C101088,2025-05-31,31,9,52.3
C101088,2025-06-30,29,22,100.0
C101088,2025-07-31,17,8,35.1
C101088,2025-08-31,20,3,46.1
C101088,2025-09-30,25,12,22.1
C101088,2025-10-31,32,3,41.4
C101089,2024-11-30,30,18,42.1
C101089,2024-12-31,39,0,65.6
C101089,2025-01-31,65,70,81.4
C101089,2025-02-28,48,8,64.1
C101089,2025-03-31,70,20,74.6
C101089,2025-04-30,105,23,47.3
C101089,2025-05-31,80,35,42.5
C101089,2025-06-30,70,12,82.2
C101089,2025-07-31,105,26,100.0
C101089,2025-08-31,30,2,100.0
C101089,2025-09-30,67,41,95.4
C101089,2025-10-31,47,44,79.1
C101090,2024-11-30,28,57,85.5
C101090,2024-12-31,29,33,55.0
C101090,2025-01-31,94,4,100.0
C101090,2025-02-28,55,43,96.1
C101090,2025-03-31,55,27,58.3
C101090,2025-04-30,38,34,60.0
C101090,2025-05-31,47,21,77.2
C101090,2025-06-30,40,25,81.3
C101090,2025-07-31,65,11,71.2
C101090,2025-08-31,70,47,58.2
C101090,2025-09-30,46,17,52.4
C101090,2025-10-31,69,40,94.0
C101091,2024-11-30,19,1,69.7
C101091,2024-12-31,21,10,31.3
C101091,2025-01-31,18,2,65.6
C101091,2025-02-28,16,6,24.6
C101091,2025-03-31,28,8,61.1
C101091,2025-04-30,14,0,44.0
C101091,2025-05-31,17,11,48.6
C101091,2025-06-30,14,0,55.6
C101091,2025-07-31,13,17,57.3
C101091,2025-08-31,24,8,62.0
C101091,2025-09-30,12,2,54.3
C101091,2025-10-31,24,0,48.0
C101092,2024-11-30,34,12,92.1
C101092,2024-12-31,14,7,74.0
C101092,2025-01-31,24,9,32.7
C101092,2025-02-28,29,25,28.2
C101092,2025-03-31,31,7,53.7
C101092,2025-04-30,22,2,56.6
C101092,2025-05-31,7,12,97.0
C101092,2025-06-30,14,8,52.3
C101092,2025-07-31,27,12,77.4
C101092,2025-08-31,15,12,0.0
C101092,2025-09-30,25,2,51.8
C101092,2025-10-31,25,0,80.1
C101093,2025-10-31,133,131,76.3
C101094,2025-04-30,38,68,74.4
C101094,2025-05-31,177,22,76.5
C101094,2025-06-30,122,91,100.0
C101094,2025-07-31,228,54,89.1
C101094,2025-08-31,207,78,100.0
C101094,2025-09-30,182,123,100.0
C101094,2025-10-31,205,93,100.0
C101095,2024-11-30,18,13,41.8
C101095,2024-12-31,27,10,66.6
C101095,2025-01-31,31,12,61.8
C101095,2025-02-28,19,9,62.6
C101095,2025-03-31,30,6,46.3
C101095,2025-04-30,30,6,64.3
C101095,2025-05-31,15,0,59.0
C101095,2025-06-30,28,9,29.7
C101095,2025-07-31,20,5,4.3
C101095,2025-08-31,19,13,79.9
C101095,2025-09-30,34,13,80.0
C101095,2025-10-31,9,19,78.3
C101096,2024-11-30,17,14,67.3
C101096,2024-12-31,31,9,45.4
C101096,2025-01-31,16,15,16.9
C101096,2025-02-28,0,15,55.5
C101096,2025-03-31,20,2,22.5
C101096,2025-04-30,14,12,43.0
C101096,2025-05-31,27,4,48.6
C101096,2025-06-30,25,7,51.8
C101096,2025-07-31,14,5,61.8
C101096,2025-08-31,23,11,45.3
C101096,2025-09-30,18,19,27.6
C101096,2025-10-31,35,10,58.1
C101097,2025-07-31,27,0,86.6
C101097,2025-08-31,34,16,19.3
C101097,2025-09-30,26,19,89.5
C101097,2025-10-31,8,16,88.6
C101098,2025-08-31,141,8,100.0
C101098,2025-09-30,199,64,92.5
C101098,2025-10-31,194,37,100.0
C101099,2024-11-30,32,0,78.8
C101099,2024-12-31,18,8,66.3
C101099,2025-01-31,13,2,18.6
C101099,2025-02-28,29,7,71.1
C101099,2025-03-31,16,3,68.4
C101099,2025-04-30,22,8,63.4
C101099,2025-05-31,12,16,79.8
C101099,2025-06-30,26,7,59.9
C101099,2025-07-31,32,17,100.0
C101099,2025-08-31,13,4,57.0
C101099,2025-09-30,23,9,49.9
C101099,2025-10-31,30,9,35.7
C101100,2025-10-31,33,34,100.0
C101101,2024-11-30,12,8,100.0
C101101,2024-12-31,16,12,92.9
C101101,2025-01-31,12,8,44.3
C101101,2025-02-28,7,19,40.6
C101101,2025-03-31,12,7,72.6
C101101,2025-04-30,20,5,64.8
C101101,2025-05-31,26,9,54.0
C101101,2025-06-30,28,8,91.5
C101101,2025-07-31,13,5,36.3
C101101,2025-08-31,18,10,29.5
C101101,2025-09-30,20,13,27.4
C101101,2025-10-31,15,13,33.2
C101102,2024-11-30,52,49,100.0
C101102,2024-12-31,70,26,63.3
C101102,2025-01-31,81,50,53.9
C101102,2025-02-28,81,19,59.8
C101102,2025-03-31,56,47,74.9
C101102,2025-04-30,66,36,81.4
C101102,2025-05-31,57,41,55.8
C101102,2025-06-30,75,45,89.0
C101102,2025-07-31,78,38,99.5
C101102,2025-08-31,5,45,91.2
C101102,2025-09-30,45,16,90.7
C101102,2025-10-31,37,17,65.7
C101103,2025-03-31,13,15,38.5
C101103,2025-04-30,22,11,90.6
C101103,2025-05-31,29,6,34.4
C101103,2025-06-30,26,6,52.0
C101103,2025-07-31,11,14,40.7
C101103,2025-08-31,19,9,60.0
C101103,2025-09-30,25,8,43.5
C101103,2025-10-31,5,10,48.5
C101104,2024-11-30,42,31,81.1
C101104,2024-12-31,86,2,71.4
C101104,2025-01-31,83,58,61.3
C101104,2025-02-28,93,5,100.0
C101104,2025-03-31,53,58,58.4
C101104,2025-04-30,52,27,36.6
C101104,2025-05-31,17,39,75.4
C101104,2025-06-30,74,7,84.3
C101104,2025-07-31,36,37,84.6
C101104,2025-08-31,68,56,69.7
C101104,2025-09-30,54,31,41.1
C101104,2025-10-31,50,24,61.0
C101105,2024-11-30,22,1,34.4
C101105,2024-12-31,29,0,72.0
C101105,2025-01-31,17,10,86.8
C101105,2025-02-28,18,13,57.2
C101105,2025-03-31,19,8,70.4
C101105,2025-04-30,14,3,56.2
C101105,2025-05-31,21,0,56.8
C101105,2025-06-30,10,13,17.3
C101105,2025-07-31,35,7,44.4
C101105,2025-08-31,17,13,73.5
C101105,2025-09-30,17,1,31.4
C101105,2025-10-31,22,15,79.7
C101106,2025-01-31,64,47,100.0
C101106,2025-02-28,88,46,63.2
C101106,2025-03-31,83,38,90.7
C101106,2025-04-30,90,36,77.9
C101106,2025-05-31,34,24,65.6
C101106,2025-06-30,66,34,91.2
C101106,2025-07-31,80,28,59.7
C101106,2025-08-31,69,70,79.4
C101106,2025-09-30,52,39,79.2
C101106,2025-10-31,74,54,82.4
C101107,2025-04-30,30,11,90.2
C101107,2025-05-31,29,15,75.5
C101107,2025-06-30,38,16,45.7
C101107,2025-07-31,21,8,98.3
C101107,2025-08-31,30,22,44.8
C101107,2025-09-30,28,1,27.5
C101107,2025-10-31,16,19,35.5
C101108,2024-11-30,59,51,86.6
C101108,2024-12-31,113,30,78.8
C101108,2025-01-31,33,23,38.9
C101108,2025-02-28,16,65,56.3
C101108,2025-03-31,122,14,82.1
C101108,2025-04-30,41,18,81.1
C101108,2025-05-31,73,45,100.0
C101108,2025-06-30,86,11,68.2
C101108,2025-07-31,62,97,86.1
C101108,2025-08-31,62,42,58.6
C101108,2025-09-30,66,47,71.4
C101108,2025-10-31,41,28,57.3
C101109,2024-11-30,64,45,43.5
C101109,2024-12-31,70,22,92.4
C101109,2025-01-31,223,5,100.0
C101109,2025-02-28,76,101,80.5
C101109,2025-03-31,175,21,72.1
C101109,2025-04-30,95,87,100.0
C101109,2025-05-31,82,65,62.4
C101109,2025-06-30,139,0,100.0
C101109,2025-07-31,141,108,92.4
C101109,2025-08-31,150,117,100.0
C101109,2025-09-30,149,36,89.0
C101109,2025-10-31,83,39,100.0
C101110,2025-02-28,34,2,69.2
C101110,2025-03-31,17,18,58.4
C101110,2025-04-30,19,5,25.7
C101110,2025-05-31,26,12,66.2
C101110,2025-06-30,15,9,70.8
C101110,2025-07-31,27,2,46.3
C101110,2025-08-31,8,11,70.4
C101110,2025-09-30,17,6,49.0
C101110,2025-10-31,38,17,77.3
C101111,2024-11-30,157,69,84.2
C101111,2024-12-31,80,46,57.6
C101111,2025-01-31,105,65,84.5
C101111,2025-02-28,105,90,81.2
C101111,2025-03-31,152,38,100.0
C101111,2025-04-30,110,137,82.2
C101111,2025-05-31,134,94,100.0
C101111,2025-06-30,191,144,100.0
C101111,2025-07-31,136,47,92.7
C101111,2025-08-31,223,11,100.0
C101111,2025-09-30,127,35,84.2
C101111,2025-10-31,241,57,100.0
C101112,2025-09-30,20,10,75.3
C101112,2025-10-31,100,33,77.2
C101113,2025-03-31,23,0,62.2
C101113,2025-04-30,11,14,9.8
C101113,2025-05-31,14,9,39.4
C101113,2025-06-30,16,15,54.8
C101113,2025-07-31,12,15,59.0
C101113,2025-08-31,22,4,6.4
C101113,2025-09-30,12,3,41.7
C101113,2025-10-31,13,10,72.0
C101114,2024-11-30,28,15,41.4
C101114,2024-12-31,20,19,25.0
C101114,2025-01-31,30,4,65.9
C101114,2025-02-28,23,11,100.0
C101114,2025-03-31,17,0,62.8
C101114,2025-04-30,18,13,73.6
C101114,2025-05-31,19,12,59.2
C101114,2025-06-30,34,7,47.6
C101114,2025-07-31,27,4,66.8
C101114,2025-08-31,18,9,100.0
C101114,2025-09-30,29,16,70.3
C101114,2025-10-31,14,11,66.3
C101115,2025-02-28,21,10,49.1
C101115,2025-03-31,22,6,71.4
C101115,2025-04-30,3,18,24.8
C101115,2025-05-31,11,12,64.5
C101115,2025-06-30,36,11,61.2
C101115,2025-07-31,21,19,100.0
C101115,2025-08-31,18,13,54.5
C101115,2025-09-30,19,21,37.8
C101115,2025-10-31,1,11,74.4
C101116,2025-07-31,65,39,86.7
C101116,2025-08-31,62,40,81.5
C101116,2025-09-30,12,32,22.5
C101116,2025-10-31,59,21,90.3
C101117,2025-10-31,65,38,67.8
C101118,2024-11-30,28,0,41.4
C101118,2024-12-31,30,7,17.1
C101118,2025-01-31,31,16,74.6
C101118,2025-02-28,20,19,81.8
C101118,2025-03-31,32,14,63.1
C101118,2025-04-30,16,2,65.4
C101118,2025-05-31,24,7,70.3
C101118,2025-06-30,17,15,38.0
C101118,2025-07-31,11,8,70.2
C101118,2025-08-31,10,16,20.5
C101118,2025-09-30,18,1,3.8
C101118,2025-10-31,22,8,29.4
C101119,2025-08-31,47,37,58.3
C101119,2025-09-30,55,22,56.7
C101119,2025-10-31,45,18,49.9
C101120,2025-04-30,35,23,48.9
C101120,2025-05-31,34,43,86.0
C101120,2025-06-30,59,31,55.8
C101120,2025-07-31,85,61,75.1
C101120,2025-08-31,47,36,68.2
C101120,2025-09-30,47,38,84.4
C101120,2025-10-31,41,75,33.0
C101121,2025-09-30,92,79,100.0
C101121,2025-10-31,108,25,97.0
C101122,2025-02-28,54,41,66.6
C101122,2025-03-31,39,72,3.9
C101122,2025-04-30,103,46,69.4
C101122,2025-05-31,104,5,100.0
C101122,2025-06-30,10,9,30.4
C101122,2025-07-31,41,30,47.1
C101122,2025-08-31,11,38,54.6
C101122,2025-09-30,69,33,92.1
C101122,2025-10-31,58,48,53.8
C101123,2025-02-28,99,127,100.0
C101123,2025-03-31,172,32,87.9
C101123,2025-04-30,214,123,100.0
C101123,2025-05-31,271,89,100.0
C101123,2025-06-30,124,70,93.1
C101123,2025-07-31,210,29,93.4
C101123,2025-08-31,173,48,100.0
C101123,2025-09-30,192,47,100.0
C101123,2025-10-31,180,96,100.0
C101124,2025-06-30,70,0,99.7
C101124,2025-07-31,0,22,18.1
C101124,2025-08-31,47,28,41.7
C101124,2025-09-30,0,33,91.7
C101124,2025-10-31,51,47,97.1
C101125,2025-03-31,4,7,25.8
C101125,2025-04-30,13,20,58.8
C101125,2025-05-31,26,9,34.5
C101125,2025-06-30,25,17,64.7
C101125,2025-07-31,23,2,71.8
C101125,2025-08-31,30,12,24.1
C101125,2025-09-30,33,4,68.8
C101125,2025-10-31,27,16,23.0
